,schedule_date,Season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,Team,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,point_diff,spread_favorite_covered
10281,9/11/2011,2011,1,False,JAX,16,14,TEN,,,38,EverBank Field,False,90.0,5.0,52.0,,2,False
10282,9/11/2011,2011,1,False,KC,7,41,BUF,,,40,Arrowhead Stadium,False,80.0,0.0,65.0,,-34,False
10283,9/11/2011,2011,1,False,NYJ,27,24,DAL,,,41,MetLife Stadium,False,71.0,6.0,89.0,,3,False
10284,9/11/2011,2011,1,False,SD,24,17,MIN,,,43,Qualcomm Stadium,False,74.0,7.0,52.0,,7,False
10285,9/11/2011,2011,1,False,SF,33,17,SEA,,,38,Candlestick Park,False,71.0,1.0,63.0,,16,False
10286,9/11/2011,2011,1,False,STL,13,31,PHI,,,44.5,Edward Jones Dome,False,72.0,0.0,,indoor,-18,False
10287,9/11/2011,2011,1,False,TB,20,27,DET,,,43.5,Raymond James Stadium,False,88.0,6.0,55.0,,-7,False
10288,9/11/2011,2011,1,False,Washington Redskins,28,14,NYG,,,40,FedEx Field,False,87.0,5.0,38.0,,14,False
10289,9/12/2011,2011,1,False,DEN,20,23,OAK,,,42,Sports Authority Field at Mile High,False,75.0,6.0,29.0,,-3,False
10290,9/12/2011,2011,1,False,MIA,24,38,NE,,,47,Sun Life Stadium,False,82.0,1.0,73.0,,-14,False
10291,9/18/2011,2011,2,False,ATL,35,31,PHI,,,49.5,Georgia Dome,False,72.0,0.0,,indoor,4,False
10292,9/18/2011,2011,2,False,BUF,38,35,OAK,,,41,Ralph Wilson Stadium,False,66.0,5.0,47.0,,3,False
10293,9/18/2011,2011,2,False,CAR,23,30,GB,,,45,Bank of America Stadium,False,67.0,1.0,67.0,,-7,False
10294,9/18/2011,2011,2,False,DEN,24,22,CIN,,,41,Sports Authority Field at Mile High,False,73.0,6.0,27.0,,2,False
10295,9/18/2011,2011,2,False,DET,48,3,KC,,,45,Ford Field,False,72.0,0.0,,indoor,45,False
10296,9/18/2011,2011,2,False,IND,19,27,CLE,,,39,Lucas Oil Stadium,False,72.0,0.0,,indoor,-8,False
10297,9/18/2011,2011,2,False,MIA,13,23,HOU,,,47.5,Sun Life Stadium,False,87.0,1.0,59.0,,-10,False
10298,9/18/2011,2011,2,False,MIN,20,24,TB,,,41,Mall of America Field,False,72.0,0.0,,indoor,-4,False
10299,9/18/2011,2011,2,False,NE,35,21,SD,,,53.5,Gillette Stadium,False,63.0,12.0,,,14,False
10300,9/18/2011,2011,2,False,NO,30,13,CHI,,,46.5,Louisiana Superdome,False,72.0,0.0,,indoor,17,False
10301,9/18/2011,2011,2,False,NYJ,32,3,JAX,,,38.5,MetLife Stadium,False,71.0,1.0,71.0,,29,False
10302,9/18/2011,2011,2,False,PIT,24,0,SEA,,,40,Heinz Field,False,63.0,1.0,59.0,,24,False
10303,9/18/2011,2011,2,False,SF,24,27,DAL,,,41.5,Candlestick Park,False,72.0,3.0,60.0,,-3,False
10304,9/18/2011,2011,2,False,TEN,26,13,BAL,,,39,Nissan Stadium,False,79.0,1.0,54.0,,13,False
10305,9/18/2011,2011,2,False,Washington Redskins,22,21,ARI,,,45,FedEx Field,False,66.0,7.0,71.0,,1,False
10306,9/19/2011,2011,2,False,NYG,28,16,STL,,,44,MetLife Stadium,False,68.0,6.0,72.0,,12,False
10307,9/25/2011,2011,3,False,BUF,34,31,NE,,,54.5,Ralph Wilson Stadium,False,81.0,8.0,60.0,,3,False
10308,9/25/2011,2011,3,False,CAR,16,10,JAX,,,43.5,Bank of America Stadium,False,75.0,4.0,87.0,rain,6,False
10309,9/25/2011,2011,3,False,CHI,17,27,GB,,,45.5,Soldier Field,False,63.0,1.0,85.0,,-10,False
10310,9/25/2011,2011,3,False,CIN,8,13,SF,,,38.5,Paul Brown Stadium,False,75.0,2.0,61.0,,-5,False
10311,9/25/2011,2011,3,False,CLE,17,16,MIA,,,42.5,FirstEnergy Stadium,False,77.0,5.0,72.0,,1,False
10312,9/25/2011,2011,3,False,IND,20,23,PIT,,,39.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,-3,False
10313,9/25/2011,2011,3,False,MIN,23,26,DET,,,45,Mall of America Field,False,72.0,0.0,,indoor,-3,False
10314,9/25/2011,2011,3,False,NO,40,33,HOU,,,51,Louisiana Superdome,False,72.0,0.0,,indoor,7,False
10315,9/25/2011,2011,3,False,OAK,34,24,NYJ,,,41,Oakland Coliseum,False,70.0,7.0,70.0,,10,False
10316,9/25/2011,2011,3,False,PHI,16,29,NYG,,,46.5,Lincoln Financial Field,False,79.0,5.0,79.0,,-13,False
10317,9/25/2011,2011,3,False,SD,20,17,KC,,,44.5,Qualcomm Stadium,False,71.0,8.0,68.0,,3,False
10318,9/25/2011,2011,3,False,SEA,13,10,ARI,,,43,CenturyLink Field,False,66.0,20.0,,,3,False
10319,9/25/2011,2011,3,False,STL,7,37,BAL,,,42,Edward Jones Dome,False,72.0,0.0,,indoor,-30,False
10320,9/25/2011,2011,3,False,TB,16,13,ATL,,,45,Raymond James Stadium,False,89.0,9.0,94.0,,3,False
10321,9/25/2011,2011,3,False,TEN,17,14,DEN,,,44,Nissan Stadium,False,78.0,1.0,51.0,,3,False
10322,9/26/2011,2011,3,False,DAL,18,16,Washington Redskins,,,45,Cowboys Stadium,False,72.0,0.0,,indoor,2,False
10323,10/2/2011,2011,4,False,ARI,27,31,NYG,,,45,University of Phoenix Stadium,False,72.0,0.0,,indoor,-4,False
10324,10/2/2011,2011,4,False,BAL,34,17,NYJ,,,43.5,M&T Bank Stadium,False,51.0,6.0,66.0,,17,False
10325,10/2/2011,2011,4,False,CHI,34,29,CAR,,,42,Soldier Field,False,60.0,8.0,50.0,,5,False
10326,10/2/2011,2011,4,False,CIN,23,20,BUF,,,43,Paul Brown Stadium,False,59.0,1.0,48.0,,3,False
10327,10/2/2011,2011,4,False,CLE,13,31,TEN,,,37.5,FirstEnergy Stadium,False,55.0,2.0,,,-18,False
10328,10/2/2011,2011,4,False,DAL,30,34,DET,,,46.5,Cowboys Stadium,False,72.0,0.0,,indoor,-4,False
10329,10/2/2011,2011,4,False,GB,49,23,DEN,,,46.5,Lambeau Field,False,68.0,1.0,37.0,,26,False
10330,10/2/2011,2011,4,False,HOU,17,10,PIT,,,46.5,Reliant Stadium,False,79.0,1.0,,retractable (open roof),7,False
10331,10/2/2011,2011,4,False,JAX,10,23,NO,,,45,EverBank Field,False,74.0,5.0,40.0,,-13,False
10332,10/2/2011,2011,4,False,KC,22,17,MIN,,,40,Arrowhead Stadium,False,70.0,7.0,40.0,,5,False
10333,10/2/2011,2011,4,False,OAK,19,31,NE,,,55.5,Oakland Coliseum,False,71.0,6.0,50.0,,-12,False
10334,10/2/2011,2011,4,False,PHI,23,24,SF,,,43.5,Lincoln Financial Field,False,54.0,2.0,78.0,rain | fog,-1,False
10335,10/2/2011,2011,4,False,SD,26,16,MIA,,,45,Qualcomm Stadium,False,84.0,9.0,32.0,,10,False
10336,10/2/2011,2011,4,False,SEA,28,30,ATL,,,39,CenturyLink Field,False,63.0,0.0,,,-2,False
10337,10/2/2011,2011,4,False,STL,10,17,Washington Redskins,,,44,Edward Jones Dome,False,72.0,0.0,,indoor,-7,False
10338,10/3/2011,2011,4,False,TB,24,17,IND,,,40.5,Raymond James Stadium,False,73.0,0.0,,,7,False
10339,10/9/2011,2011,5,False,ATL,14,25,GB,,,53,Georgia Dome,False,72.0,0.0,,indoor,-11,False
10340,10/9/2011,2011,5,False,BUF,31,24,PHI,,,53,Ralph Wilson Stadium,False,75.0,6.0,47.0,,7,False
10341,10/9/2011,2011,5,False,CAR,27,30,NO,,,51.5,Bank of America Stadium,False,75.0,1.0,50.0,,-3,False
10342,10/9/2011,2011,5,False,DEN,24,29,SD,,,46.5,Sports Authority Field at Mile High,False,54.0,6.0,45.0,,-5,False
10343,10/9/2011,2011,5,False,HOU,20,25,OAK,,,48.5,Reliant Stadium,False,76.0,6.0,,retractable (open roof),-5,False
10344,10/9/2011,2011,5,False,IND,24,28,KC,,,38,Lucas Oil Stadium,False,72.0,0.0,,indoor,-4,False
10345,10/9/2011,2011,5,False,JAX,20,30,CIN,,,37,EverBank Field,False,79.0,1.0,68.0,,-10,False
10346,10/9/2011,2011,5,False,MIN,34,10,ARI,,,45,Mall of America Field,False,72.0,0.0,,indoor,24,False
10347,10/9/2011,2011,5,False,NE,30,21,NYJ,,,50,Gillette Stadium,False,84.0,9.0,40.0,,9,False
10348,10/9/2011,2011,5,False,NYG,25,36,SEA,,,43.5,MetLife Stadium,False,81.0,4.0,42.0,,-11,False
10349,10/9/2011,2011,5,False,PIT,38,17,TEN,,,40,Heinz Field,False,78.0,3.0,53.0,,21,False
10350,10/9/2011,2011,5,False,SF,48,3,TB,,,41.5,Candlestick Park,False,66.0,6.0,75.0,,45,False
10351,10/10/2011,2011,5,False,DET,24,13,CHI,,,47,Ford Field,False,72.0,0.0,,indoor,11,False
10352,10/16/2011,2011,6,False,ATL,31,17,CAR,,,49.5,Georgia Dome,False,72.0,0.0,,indoor,14,False
10353,10/16/2011,2011,6,False,BAL,29,14,HOU,,,43.5,M&T Bank Stadium,False,72.0,1.0,29.0,,15,False
10354,10/16/2011,2011,6,False,CHI,39,10,MIN,,,42,Soldier Field,False,56.0,1.0,48.0,,29,False
10355,10/16/2011,2011,6,False,CIN,27,17,IND,,,40.5,Paul Brown Stadium,False,77.0,1.0,41.0,,10,False
10356,10/16/2011,2011,6,False,DET,19,25,SF,,,45,Ford Field,False,72.0,0.0,,indoor,-6,False
10357,10/16/2011,2011,6,False,GB,24,3,STL,,,47.5,Lambeau Field,False,58.0,2.0,41.0,,21,False
10358,10/16/2011,2011,6,False,NE,20,16,DAL,,,54.5,Gillette Stadium,False,63.0,8.0,,,4,False
10359,10/16/2011,2011,6,False,NYG,27,24,BUF,,,49,MetLife Stadium,False,67.0,1.0,40.0,,3,False
10360,10/16/2011,2011,6,False,OAK,24,17,CLE,,,45,Oakland Coliseum,False,74.0,8.0,60.0,,7,False
10361,10/16/2011,2011,6,False,PIT,17,13,JAX,,,40,Heinz Field,False,64.0,1.0,52.0,,4,False
10362,10/16/2011,2011,6,False,TB,26,20,NO,,,49.5,Raymond James Stadium,False,86.0,11.0,,,6,False
10363,10/16/2011,2011,6,False,Washington Redskins,13,20,PHI,,,46.5,FedEx Field,False,69.0,7.0,26.0,,-7,False
10364,10/17/2011,2011,6,False,NYJ,24,6,MIA,,,41.5,MetLife Stadium,False,69.0,1.0,37.0,,18,False
10365,10/23/2011,2011,7,False,ARI,20,32,PIT,,,46.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,-12,False
10366,10/23/2011,2011,7,False,CAR,33,20,Washington Redskins,,,44.5,Bank of America Stadium,False,67.0,0.0,56.0,,13,False
10367,10/23/2011,2011,7,False,CLE,6,3,SEA,,,41,FirstEnergy Stadium,False,63.0,7.0,53.0,,3,False
10368,10/23/2011,2011,7,False,DAL,34,7,STL,,,43,Cowboys Stadium,False,72.0,0.0,,indoor,27,False
10369,10/23/2011,2011,7,False,DET,16,23,ATL,,,47,Ford Field,False,72.0,0.0,,indoor,-7,False
10370,10/23/2011,2011,7,False,MIA,15,18,DEN,,,41.5,Sun Life Stadium,False,79.0,9.0,57.0,,-3,False
10371,10/23/2011,2011,7,False,MIN,27,33,GB,,,47,Mall of America Field,False,72.0,0.0,,indoor,-6,False
10372,10/23/2011,2011,7,False,NO,62,7,IND,,,49,Louisiana Superdome,False,72.0,0.0,,indoor,55,False
10373,10/23/2011,2011,7,False,NYJ,27,21,SD,,,43.5,MetLife Stadium,False,70.0,0.0,46.0,,6,False
10374,10/23/2011,2011,7,False,OAK,0,28,KC,,,41.5,Oakland Coliseum,False,79.0,6.0,46.0,,-28,False
10375,10/23/2011,2011,7,False,TB,18,24,CHI,,,44,Wembley Stadium,True,67.0,15.0,54.0,,-6,False
10376,10/23/2011,2011,7,False,TEN,7,41,HOU,,,44,Nissan Stadium,False,72.0,0.0,35.0,,-34,False
10377,10/24/2011,2011,7,False,JAX,12,7,BAL,,,39,EverBank Field,False,69.0,0.0,77.0,,5,False
10378,10/30/2011,2011,8,False,BAL,30,27,ARI,,,43,M&T Bank Stadium,False,63.0,9.0,,,3,False
10379,10/30/2011,2011,8,False,BUF,23,0,Washington Redskins,,,46.5,Rogers Centre,True,72.0,0.0,,indoor,23,False
10380,10/30/2011,2011,8,False,CAR,21,24,MIN,,,47,Bank of America Stadium,False,59.0,6.0,52.0,,-3,False
10381,10/30/2011,2011,8,False,DEN,10,45,DET,,,43.5,Sports Authority Field at Mile High,False,59.0,5.0,31.0,,-35,False
10382,10/30/2011,2011,8,False,HOU,24,14,JAX,,,41,Reliant Stadium,False,69.0,4.0,,retractable (open roof),10,False
10383,10/30/2011,2011,8,False,NYG,20,17,MIA,,,43.5,MetLife Stadium,False,45.0,1.0,55.0,,3,False
10384,10/30/2011,2011,8,False,PHI,34,7,DAL,,,49.5,Lincoln Financial Field,False,42.0,5.0,64.0,,27,False
10385,10/30/2011,2011,8,False,PIT,25,17,NE,,,52,Heinz Field,False,40.0,3.0,79.0,,8,False
10386,10/30/2011,2011,8,False,SF,20,10,CLE,,,38.5,Candlestick Park,False,67.0,5.0,68.0,,10,False
10387,10/30/2011,2011,8,False,SEA,12,34,CIN,,,37.5,CenturyLink Field,False,59.0,14.0,,,-22,False
10388,10/30/2011,2011,8,False,STL,31,21,NO,,,48.5,Edward Jones Dome,False,72.0,0.0,,indoor,10,False
10389,10/30/2011,2011,8,False,TEN,27,10,IND,,,43.5,Nissan Stadium,False,62.0,0.0,35.0,,17,False
10390,10/31/2011,2011,8,False,KC,23,20,SD,,,44.5,Arrowhead Stadium,False,63.0,0.0,31.0,,3,False
10391,11/6/2011,2011,9,False,ARI,19,13,STL,,,41.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,6,False
10392,11/6/2011,2011,9,False,BUF,11,27,NYJ,,,45,Ralph Wilson Stadium,False,61.0,8.0,26.0,,-16,False
10393,11/6/2011,2011,9,False,DAL,23,13,SEA,,,45,Cowboys Stadium,False,72.0,0.0,,indoor,10,False
10394,11/6/2011,2011,9,False,HOU,30,12,CLE,,,41,Reliant Stadium,False,78.0,1.0,,retractable (open roof),18,False
10395,11/6/2011,2011,9,False,IND,7,31,ATL,,,45.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,-24,False
10396,11/6/2011,2011,9,False,KC,3,31,MIA,,,40.5,Arrowhead Stadium,False,63.0,1.0,45.0,,-28,False
10397,11/6/2011,2011,9,False,NE,20,24,NYG,,,51,Gillette Stadium,False,54.0,9.0,,,-4,False
10398,11/6/2011,2011,9,False,NO,27,16,TB,,,50.5,Louisiana Superdome,False,72.0,0.0,,indoor,11,False
10399,11/6/2011,2011,9,False,OAK,24,38,DEN,,,42.5,Oakland Coliseum,False,62.0,5.0,,,-14,False
10400,11/6/2011,2011,9,False,PIT,20,23,BAL,,,42,Heinz Field,False,50.0,2.0,43.0,,-3,False
10401,11/6/2011,2011,9,False,SD,38,45,GB,,,51,Qualcomm Stadium,False,54.0,1.0,90.0,fog,-7,False
10402,11/6/2011,2011,9,False,TEN,17,24,CIN,,,41.5,Nissan Stadium,False,68.0,1.0,39.0,,-7,False
10403,11/6/2011,2011,9,False,Washington Redskins,11,19,SF,,,37.5,FedEx Field,False,58.0,6.0,48.0,,-8,False
10404,11/7/2011,2011,9,False,PHI,24,30,CHI,,,47.5,Lincoln Financial Field,False,51.0,2.0,74.0,,-6,False
10405,11/10/2011,2011,10,False,SD,17,24,OAK,,,48,Qualcomm Stadium,False,69.0,5.0,27.0,,-7,False
10406,11/13/2011,2011,10,False,ATL,23,26,NO,,,50,Georgia Dome,False,72.0,0.0,,indoor,-3,False
10407,11/13/2011,2011,10,False,CAR,3,30,TEN,,,47.5,Bank of America Stadium,False,59.0,1.0,54.0,,-27,False
10408,11/13/2011,2011,10,False,CHI,37,13,DET,,,42.5,Soldier Field,False,71.0,2.0,44.0,,24,False
10409,11/13/2011,2011,10,False,CIN,17,24,PIT,,,40.5,Paul Brown Stadium,False,65.0,2.0,60.0,,-7,False
10410,11/13/2011,2011,10,False,CLE,12,13,STL,,,36.5,FirstEnergy Stadium,False,63.0,40.0,,,-1,False
10411,11/13/2011,2011,10,False,DAL,44,7,BUF,,,49,Cowboys Stadium,False,72.0,0.0,,indoor,37,False
10412,11/13/2011,2011,10,False,IND,3,17,JAX,,,37.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,-14,False
10413,11/13/2011,2011,10,False,KC,10,17,DEN,,,42.5,Arrowhead Stadium,False,69.0,1.0,23.0,,-7,False
10414,11/13/2011,2011,10,False,MIA,20,9,Washington Redskins,,,38,Sun Life Stadium,False,79.0,1.0,58.0,,11,False
10415,11/13/2011,2011,10,False,NYJ,16,37,NE,,,47,MetLife Stadium,False,58.0,1.0,37.0,,-21,False
10416,11/13/2011,2011,10,False,PHI,17,21,ARI,,,47.5,Lincoln Financial Field,False,61.0,1.0,40.0,,-4,False
10417,11/13/2011,2011,10,False,SF,27,20,NYG,,,42.5,Candlestick Park,False,60.0,1.0,74.0,,7,False
10418,11/13/2011,2011,10,False,SEA,22,17,BAL,,,39,CenturyLink Field,False,50.0,10.0,,,5,False
10419,11/13/2011,2011,10,False,TB,9,37,HOU,,,45.5,Raymond James Stadium,False,78.0,9.0,47.0,,-28,False
10420,11/14/2011,2011,10,False,GB,45,7,MIN,,,50,Lambeau Field,False,46.0,13.0,,,38,False
10421,11/17/2011,2011,11,False,DEN,17,13,NYJ,,,38.5,Sports Authority Field at Mile High,False,54.0,3.0,20.0,,4,False
10422,11/20/2011,2011,11,False,ATL,23,17,TEN,,,44,Georgia Dome,False,72.0,0.0,,indoor,6,False
10423,11/20/2011,2011,11,False,BAL,31,24,CIN,,,40.5,M&T Bank Stadium,False,67.0,7.0,59.0,,7,False
10424,11/20/2011,2011,11,False,CHI,31,20,SD,,,45.5,Soldier Field,False,42.0,1.0,78.0,,11,False
10425,11/20/2011,2011,11,False,CLE,14,10,JAX,,,34.5,FirstEnergy Stadium,False,57.0,1.0,5.0,,4,False
10426,11/20/2011,2011,11,False,DET,49,35,CAR,,,47.5,Ford Field,False,72.0,0.0,,indoor,14,False
10427,11/20/2011,2011,11,False,GB,35,26,TB,,,49,Lambeau Field,False,32.0,7.0,66.0,,9,False
10428,11/20/2011,2011,11,False,MIA,35,8,BUF,,,44,Sun Life Stadium,False,80.0,1.0,79.0,rain,27,False
10429,11/20/2011,2011,11,False,MIN,21,27,OAK,,,46.5,Mall of America Field,False,72.0,0.0,,indoor,-6,False
10430,11/20/2011,2011,11,False,NYG,10,17,PHI,,,45.5,MetLife Stadium,False,58.0,1.0,66.0,,-7,False
10431,11/20/2011,2011,11,False,SF,23,7,ARI,,,40.5,Candlestick Park,False,55.0,1.0,72.0,rain,16,False
10432,11/20/2011,2011,11,False,STL,7,24,SEA,,,40,Edward Jones Dome,False,72.0,0.0,,indoor,-17,False
10433,11/20/2011,2011,11,False,Washington Redskins,24,27,DAL,,,43,FedEx Field,False,67.0,4.0,55.0,,-3,False
10434,11/21/2011,2011,11,False,NE,34,3,KC,,,47,Gillette Stadium,False,30.0,2.0,,,31,False
10435,11/24/2011,2011,12,False,BAL,16,6,SF,,,40.5,M&T Bank Stadium,False,53.0,5.0,32.0,,10,False
10436,11/24/2011,2011,12,False,DAL,20,19,MIA,,,46,Cowboys Stadium,False,72.0,0.0,,indoor,1,False
10437,11/24/2011,2011,12,False,DET,15,27,GB,,,55,Ford Field,False,72.0,0.0,,indoor,-12,False
10438,11/27/2011,2011,12,False,ATL,24,14,MIN,,,44,Georgia Dome,False,72.0,0.0,,indoor,10,False
10439,11/27/2011,2011,12,False,CIN,23,20,CLE,,,38,Paul Brown Stadium,False,60.0,7.0,98.0,rain,3,False
10440,11/27/2011,2011,12,False,IND,19,27,CAR,,,46.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,-8,False
10441,11/27/2011,2011,12,False,JAX,13,20,HOU,,,37,EverBank Field,False,79.0,1.0,61.0,,-7,False
10442,11/27/2011,2011,12,False,KC,9,13,PIT,,,40.5,Arrowhead Stadium,False,34.0,5.0,,,-4,False
10443,11/27/2011,2011,12,False,NYJ,28,24,BUF,,,42.5,MetLife Stadium,False,62.0,1.0,63.0,,4,False
10444,11/27/2011,2011,12,False,OAK,25,20,CHI,,,41,Oakland Coliseum,False,60.0,6.0,76.0,,5,False
10445,11/27/2011,2011,12,False,PHI,20,38,NE,,,50.5,Lincoln Financial Field,False,63.0,1.0,56.0,,-18,False
10446,11/27/2011,2011,12,False,SD,13,16,DEN,,,42,Qualcomm Stadium,False,84.0,0.0,12.0,,-3,False
10447,11/27/2011,2011,12,False,SEA,17,23,Washington Redskins,,,37.5,CenturyLink Field,False,49.0,13.0,,rain,-6,False
10448,11/27/2011,2011,12,False,STL,20,23,ARI,,,40,Edward Jones Dome,False,72.0,0.0,,indoor,-3,False
10449,11/27/2011,2011,12,False,TEN,23,17,TB,,,44,Nissan Stadium,False,47.0,2.0,96.0,,6,False
10450,11/28/2011,2011,12,False,NO,49,24,NYG,,,51,Louisiana Superdome,False,72.0,0.0,,indoor,25,False
10451,12/1/2011,2011,13,False,SEA,31,14,PHI,,,43.5,CenturyLink Field,False,39.0,2.0,,,17,False
10452,12/4/2011,2011,13,False,ARI,19,13,DAL,,,46.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,6,False
10453,12/4/2011,2011,13,False,BUF,17,23,TEN,,,44,Ralph Wilson Stadium,False,58.0,1.0,41.0,,-6,False
10454,12/4/2011,2011,13,False,CHI,3,10,KC,,,35,Soldier Field,False,46.0,1.0,79.0,rain,-7,False
10455,12/4/2011,2011,13,False,CLE,10,24,BAL,,,38.5,FirstEnergy Stadium,False,51.0,30.0,,rain,-14,False
10456,12/4/2011,2011,13,False,HOU,17,10,ATL,,,38,Reliant Stadium,False,72.0,2.0,,retractable (open roof),7,False
10457,12/4/2011,2011,13,False,MIA,34,14,OAK,,,43,Sun Life Stadium,False,80.0,2.0,49.0,,20,False
10458,12/4/2011,2011,13,False,MIN,32,35,DEN,,,37.5,Mall of America Field,False,72.0,0.0,,indoor,-3,False
10459,12/4/2011,2011,13,False,NE,31,24,IND,,,48.5,Gillette Stadium,False,54.0,10.0,,,7,False
10460,12/4/2011,2011,13,False,NO,31,17,DET,,,54.5,Louisiana Superdome,False,72.0,0.0,,indoor,14,False
10461,12/4/2011,2011,13,False,NYG,35,38,GB,,,54,MetLife Stadium,False,52.0,9.0,67.0,,-3,False
10462,12/4/2011,2011,13,False,PIT,35,7,CIN,,,43,Heinz Field,False,60.0,1.0,28.0,,28,False
10463,12/4/2011,2011,13,False,SF,26,0,STL,,,38.5,Candlestick Park,False,56.0,2.0,48.0,,26,False
10464,12/4/2011,2011,13,False,TB,19,38,CAR,,,46.5,Raymond James Stadium,False,79.0,1.0,46.0,,-19,False
10465,12/4/2011,2011,13,False,Washington Redskins,19,34,NYJ,,,38.5,FedEx Field,False,56.0,5.0,57.0,,-15,False
10466,12/5/2011,2011,13,False,JAX,14,38,SD,,,39.5,EverBank Field,False,68.0,6.0,81.0,,-24,False
10467,12/8/2011,2011,14,False,PIT,14,3,CLE,,,40,Heinz Field,False,31.0,6.0,74.0,,11,False
10468,12/11/2011,2011,14,False,ARI,21,19,SF,,,40,University of Phoenix Stadium,False,72.0,0.0,,indoor,2,False
10469,12/11/2011,2011,14,False,BAL,24,10,IND,,,41.5,M&T Bank Stadium,False,45.0,2.0,34.0,,14,False
10470,12/11/2011,2011,14,False,CAR,23,31,ATL,,,47.5,Bank of America Stadium,False,48.0,1.0,45.0,,-8,False
10471,12/11/2011,2011,14,False,CIN,19,20,HOU,,,37,Paul Brown Stadium,False,38.0,4.0,47.0,,-1,False
10472,12/11/2011,2011,14,False,DAL,34,37,NYG,,,50.5,Cowboys Stadium,False,72.0,0.0,,indoor,-3,False
10473,12/11/2011,2011,14,False,DEN,13,10,CHI,,,35.5,Sports Authority Field at Mile High,False,50.0,7.0,22.0,,3,False
10474,12/11/2011,2011,14,False,DET,34,28,MIN,,,47,Ford Field,False,72.0,0.0,,indoor,6,False
10475,12/11/2011,2011,14,False,GB,46,16,OAK,,,49.5,Lambeau Field,False,43.0,1.0,55.0,,30,False
10476,12/11/2011,2011,14,False,JAX,41,14,TB,,,42,EverBank Field,False,60.0,12.0,,rain,27,False
10477,12/11/2011,2011,14,False,MIA,10,26,PHI,,,44.5,Sun Life Stadium,False,78.0,1.0,83.0,,-16,False
10478,12/11/2011,2011,14,False,NYJ,37,10,KC,,,35.5,MetLife Stadium,False,40.0,5.0,35.0,,27,False
10479,12/11/2011,2011,14,False,SD,37,10,BUF,,,49,Qualcomm Stadium,False,59.0,5.0,61.0,,27,False
10480,12/11/2011,2011,14,False,TEN,17,22,NO,,,48,Nissan Stadium,False,46.0,7.0,44.0,,-5,False
10481,12/11/2011,2011,14,False,Washington Redskins,27,34,NE,,,47,FedEx Field,False,40.0,0.0,33.0,,-7,False
10482,12/12/2011,2011,14,False,SEA,30,13,STL,,,37,CenturyLink Field,False,36.0,7.0,,,17,False
10483,12/15/2011,2011,15,False,ATL,41,14,JAX,,,42,Georgia Dome,False,72.0,0.0,,indoor,27,False
10484,12/17/2011,2011,15,False,TB,15,31,DAL,,,47,Raymond James Stadium,False,67.0,3.0,78.0,,-16,False
10485,12/18/2011,2011,15,False,ARI,20,17,CLE,,,37.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,3,False
10486,12/18/2011,2011,15,False,BUF,23,30,MIA,,,40.5,Ralph Wilson Stadium,False,32.0,1.0,64.0,snow,-7,False
10487,12/18/2011,2011,15,False,CHI,14,38,SEA,,,35,Soldier Field,False,40.0,5.0,65.0,,-24,False
10488,12/18/2011,2011,15,False,DEN,23,41,NE,,,47.5,Sports Authority Field at Mile High,False,63.0,3.0,16.0,,-18,False
10489,12/18/2011,2011,15,False,HOU,13,28,CAR,,,45.5,Reliant Stadium,False,61.0,1.0,,retractable (open roof),-15,False
10490,12/18/2011,2011,15,False,IND,27,13,TEN,,,41.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,14,False
10491,12/18/2011,2011,15,False,KC,19,14,GB,,,46,Arrowhead Stadium,False,57.0,1.0,58.0,,5,False
10492,12/18/2011,2011,15,False,MIN,20,42,NO,,,53.5,Mall of America Field,False,72.0,0.0,,indoor,-22,False
10493,12/18/2011,2011,15,False,NYG,10,23,Washington Redskins,,,46.5,MetLife Stadium,False,31.0,9.0,34.0,,-13,False
10494,12/18/2011,2011,15,False,OAK,27,28,DET,,,47.5,Oakland Coliseum,False,51.0,1.0,84.0,,-1,False
10495,12/18/2011,2011,15,False,PHI,45,19,NYJ,,,44,Lincoln Financial Field,False,35.0,9.0,41.0,,26,False
10496,12/18/2011,2011,15,False,SD,34,14,BAL,,,44,Qualcomm Stadium,False,58.0,7.0,67.0,,20,False
10497,12/18/2011,2011,15,False,STL,13,20,CIN,,,39,Edward Jones Dome,False,72.0,0.0,,indoor,-7,False
10498,12/19/2011,2011,15,False,SF,20,3,PIT,,,37,Candlestick Park,False,52.0,1.0,74.0,,17,False
10499,12/22/2011,2011,16,False,IND,19,16,HOU,,,40.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,3,False
10500,12/24/2011,2011,16,False,BAL,20,14,CLE,,,38,M&T Bank Stadium,False,45.0,1.0,32.0,,6,False
10501,12/24/2011,2011,16,False,BUF,40,14,DEN,,,43.5,Ralph Wilson Stadium,False,31.0,2.0,42.0,,26,False
