schedule_date,Season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,Team,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
9/18/2005,2005,2,False,HOU,7,27,PIT,PIT,-4.5,39.5,Reliant Stadium,False,72.0,0.0,,indoor
9/18/2005,2005,2,False,IND,10,3,JAX,IND,-9.0,46,RCA Dome,False,72.0,0.0,,indoor
9/18/2005,2005,2,False,NYJ,17,7,MIA,NYJ,-6.0,37,Giants Stadium,False,75.0,11.0,57.0,
9/18/2005,2005,2,False,OAK,17,23,KC,KC,-1.5,53,Oakland Coliseum,False,60.0,10.0,76.0,
9/18/2005,2005,2,False,PHI,42,3,SF,PHI,-11.5,43,Lincoln Financial Field,False,75.0,11.0,57.0,
9/18/2005,2005,2,False,SEA,21,18,ATL,SEA,-1.0,41.5,CenturyLink Field,False,57.0,5.0,77.0,
9/18/2005,2005,2,False,TB,19,3,BUF,TB,-2.5,35,Raymond James Stadium,False,84.0,7.0,61.0,
9/18/2005,2005,2,False,TEN,25,10,BAL,BAL,-3.5,36,Nissan Stadium,False,68.0,3.0,74.0,
9/19/2005,2005,2,False,DAL,13,14,Washington Redskins,DAL,-6.0,36,Texas Stadium,False,86.0,11.0,51.0,
9/19/2005,2005,2,False,NYG,27,10,NO,NYG,-3.0,43,Giants Stadium,False,77.0,8.0,53.0,
9/25/2005,2005,3,False,BUF,16,24,ATL,BUF,-3.0,36,Ralph Wilson Stadium,False,68.0,10.0,75.0,
9/25/2005,2005,3,False,CHI,7,24,CIN,CIN,-3.0,39,Soldier Field,False,70.0,8.0,90.0,
9/25/2005,2005,3,False,GB,16,17,TB,TB,-3.0,38,Lambeau Field,False,64.0,7.0,92.0,
9/25/2005,2005,3,False,IND,13,6,CLE,IND,-13.5,47,RCA Dome,False,72.0,0.0,,indoor
9/25/2005,2005,3,False,MIA,27,24,CAR,CAR,-3.5,37.5,Sun Life Stadium,False,82.0,10.0,76.0,
9/25/2005,2005,3,False,MIN,33,16,NO,MIN,-3.5,44.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor
9/25/2005,2005,3,False,NYJ,20,26,JAX,NYJ,-2.5,34.5,Giants Stadium,False,67.0,10.0,60.0,
9/25/2005,2005,3,False,PHI,23,20,OAK,PHI,-8.5,47,Lincoln Financial Field,False,69.0,10.0,60.0,
9/25/2005,2005,3,False,PIT,20,23,NE,PIT,-3.0,41.5,Heinz Field,False,71.0,7.0,72.0,
9/25/2005,2005,3,False,SD,45,23,NYG,LAC,-5.5,42.5,Qualcomm Stadium,False,65.0,7.0,70.0,
9/25/2005,2005,3,False,SF,31,34,DAL,DAL,-6.5,41,Candlestick Park,False,61.0,8.0,57.0,
9/25/2005,2005,3,False,SEA,37,12,ARI,SEA,-6.5,42,CenturyLink Field,False,56.0,6.0,65.0,
9/25/2005,2005,3,False,STL,31,27,TEN,LAR,-6.5,46,Edward Jones Dome,False,72.0,0.0,,indoor
9/26/2005,2005,3,False,DEN,30,10,KC,DEN,-2.5,49,Sports Authority Field at Mile High,False,58.0,11.0,49.0,
10/2/2005,2005,4,False,ARI,31,14,SF,ARI,-3.0,42,Estadio Azteca,True,66.0,7.0,58.0,
10/2/2005,2005,4,False,ATL,30,10,MIN,ATL,-6.0,44.5,Georgia Dome,False,72.0,0.0,,indoor
10/2/2005,2005,4,False,BAL,13,3,NYJ,BAL,-7.5,31.5,M&T Bank Stadium,False,64.0,4.0,65.0,
10/2/2005,2005,4,False,CIN,16,10,HOU,CIN,-9.5,41.5,Paul Brown Stadium,False,71.0,5.0,75.0,
10/2/2005,2005,4,False,JAX,7,20,DEN,JAX,-4.0,37.5,EverBank Field,False,83.0,15.0,73.0,
10/2/2005,2005,4,False,KC,31,37,PHI,KC,-2.5,46.5,Arrowhead Stadium,False,75.0,19.0,74.0,
10/2/2005,2005,4,False,NE,17,41,SD,NE,-5.5,47,Gillette Stadium,False,60.0,9.0,73.0,
10/2/2005,2005,4,False,NO,19,7,BUF,BUF,-1.0,38.5,Alamo Dome,True,72.0,0.0,,indoor
10/2/2005,2005,4,False,NYG,44,24,STL,NYG,-3.0,46,Giants Stadium,False,68.0,6.0,55.0,
10/2/2005,2005,4,False,OAK,19,13,DAL,LVR,-3.0,46,Oakland Coliseum,False,60.0,14.0,74.0,
10/2/2005,2005,4,False,TB,17,13,DET,TB,-6.5,35,Raymond James Stadium,False,81.0,11.0,74.0,
10/2/2005,2005,4,False,TEN,10,31,IND,IND,-7.0,45,Nissan Stadium,False,75.0,6.0,70.0,
10/2/2005,2005,4,False,Washington Redskins,20,17,SEA,WAS,-2.0,37,FedEx Field,False,68.0,5.0,60.0,
10/3/2005,2005,4,False,CAR,32,29,GB,CAR,-3.0,43,Bank of America Stadium,False,71.0,7.0,61.0,
10/9/2005,2005,5,False,ARI,20,24,CAR,CAR,-3.0,42,University of Phoenix Stadium,False,81.0,14.0,22.0,
10/9/2005,2005,5,False,ATL,28,31,NE,ATL,-2.5,43.5,Georgia Dome,False,72.0,0.0,,indoor
10/9/2005,2005,5,False,BUF,20,14,MIA,BUF,-2.5,33,Ralph Wilson Stadium,False,48.0,11.0,76.0,
10/9/2005,2005,5,False,CLE,20,10,CHI,CLE,-3.0,35,FirstEnergy Stadium,False,53.0,11.0,81.0,
10/9/2005,2005,5,False,DAL,33,10,PHI,PHI,-3.5,44,Texas Stadium,False,64.0,9.0,47.0,
10/9/2005,2005,5,False,DEN,21,19,Washington Redskins,DEN,-7.0,34.5,Sports Authority Field at Mile High,False,56.0,16.0,51.0,
10/9/2005,2005,5,False,DET,35,17,BAL,DET,-2.0,33,Ford Field,False,72.0,0.0,,indoor
10/9/2005,2005,5,False,GB,52,3,NO,GB,-3.0,41,Lambeau Field,False,44.0,7.0,79.0,
10/9/2005,2005,5,False,HOU,20,34,TEN,HOU,-1.5,40.5,Reliant Stadium,False,72.0,0.0,,indoor
10/9/2005,2005,5,False,JAX,23,20,CIN,JAX,-3.0,38,EverBank Field,False,79.0,7.0,86.0,
10/9/2005,2005,5,False,NYJ,14,12,TB,TB,-3.5,32,Giants Stadium,False,60.0,13.0,86.0,
10/9/2005,2005,5,False,SF,3,28,IND,IND,-14.0,47,Candlestick Park,False,58.0,15.0,70.0,
10/9/2005,2005,5,False,STL,31,37,SEA,LAR,-3.0,48,Edward Jones Dome,False,72.0,0.0,,indoor
10/10/2005,2005,5,False,SD,22,24,PIT,LAC,-3.0,45.5,Qualcomm Stadium,False,65.0,5.0,69.0,
10/16/2005,2005,6,False,BAL,16,3,CLE,BAL,-4.0,33.5,M&T Bank Stadium,False,57.0,14.0,54.0,
10/16/2005,2005,6,False,BUF,27,17,NYJ,BUF,-3.0,33,Ralph Wilson Stadium,False,52.0,16.0,71.0,
10/16/2005,2005,6,False,CHI,28,3,MIN,CHI,-2.0,37.5,Soldier Field,False,53.0,9.0,53.0,
10/16/2005,2005,6,False,DAL,16,13,NYG,DAL,-3.5,45.5,Texas Stadium,False,73.0,6.0,40.0,
10/16/2005,2005,6,False,DEN,28,20,NE,DEN,-3.0,44,Sports Authority Field at Mile High,False,57.0,12.0,48.0,
10/16/2005,2005,6,False,DET,20,21,CAR,PICK,0.0,42,Ford Field,False,72.0,0.0,,indoor
10/16/2005,2005,6,False,KC,28,21,Washington Redskins,KC,-6.5,42.5,Arrowhead Stadium,False,64.0,10.0,46.0,
10/16/2005,2005,6,False,NO,31,34,ATL,ATL,-4.0,42,Alamo Dome,True,72.0,0.0,,indoor
10/16/2005,2005,6,False,OAK,14,27,SD,PICK,0.0,50.5,Oakland Coliseum,False,60.0,10.0,64.0,
10/16/2005,2005,6,False,PIT,17,23,JAX,PIT,-5.0,36,Heinz Field,False,50.0,14.0,68.0,
10/16/2005,2005,6,False,SEA,42,10,HOU,SEA,-8.5,45.5,CenturyLink Field,False,55.0,11.0,84.0,
10/16/2005,2005,6,False,TB,27,13,MIA,TB,-4.5,33,Raymond James Stadium,False,75.0,8.0,61.0,
10/16/2005,2005,6,False,TEN,23,31,CIN,CIN,-3.0,44.5,Nissan Stadium,False,63.0,6.0,35.0,
10/17/2005,2005,6,False,IND,45,28,STL,IND,-13.0,50.5,RCA Dome,False,72.0,0.0,,indoor
10/21/2005,2005,7,False,MIA,20,30,KC,KC,-1.0,42.5,Sun Life Stadium,False,81.0,9.0,83.0,
10/23/2005,2005,7,False,ARI,20,10,TEN,ARI,-3.0,45,University of Phoenix Stadium,False,75.0,6.0,36.0,
10/23/2005,2005,7,False,CHI,10,6,BAL,CHI,-1.0,32,Soldier Field,False,41.0,8.0,82.0,
10/23/2005,2005,7,False,CIN,13,27,PIT,CIN,-3.0,43,Paul Brown Stadium,False,47.0,6.0,87.0,
10/23/2005,2005,7,False,CLE,10,13,DET,CLE,-3.0,36,FirstEnergy Stadium,False,46.0,7.0,78.0,
10/23/2005,2005,7,False,HOU,20,38,IND,IND,-14.5,44.5,Reliant Stadium,False,72.0,0.0,,indoor
10/23/2005,2005,7,False,MIN,23,20,GB,MIN,-2.0,46,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor
10/23/2005,2005,7,False,NYG,24,23,DEN,NYG,-2.0,46.5,Giants Stadium,False,52.0,19.0,72.0,
10/23/2005,2005,7,False,OAK,38,17,BUF,LVR,-3.0,42,Oakland Coliseum,False,58.0,9.0,86.0,
10/23/2005,2005,7,False,PHI,20,17,SD,PHI,-4.0,47,Lincoln Financial Field,False,53.0,14.0,61.0,
10/23/2005,2005,7,False,SEA,13,10,DAL,SEA,-3.0,45.5,CenturyLink Field,False,55.0,5.0,90.0,
10/23/2005,2005,7,False,STL,28,17,NO,LAR,-5.0,50,Edward Jones Dome,False,72.0,0.0,,indoor
10/23/2005,2005,7,False,Washington Redskins,52,17,SF,WAS,-11.5,38,FedEx Field,False,55.0,11.0,58.0,
10/24/2005,2005,7,False,ATL,27,14,NYJ,ATL,-7.5,41,Georgia Dome,False,72.0,0.0,,indoor
10/30/2005,2005,8,False,CAR,38,13,MIN,CAR,-8.0,44,Bank of America Stadium,False,48.0,3.0,60.0,
10/30/2005,2005,8,False,CIN,21,14,GB,CIN,-7.0,46,Paul Brown Stadium,False,45.0,7.0,60.0,
10/30/2005,2005,8,False,DAL,34,13,ARI,DAL,-7.0,41,Texas Stadium,False,65.0,13.0,48.0,
10/30/2005,2005,8,False,DEN,49,21,PHI,DEN,-3.0,44,Sports Authority Field at Mile High,False,44.0,10.0,74.0,
10/30/2005,2005,8,False,DET,13,19,CHI,DET,-3.0,32.5,Ford Field,False,72.0,0.0,,indoor
10/30/2005,2005,8,False,HOU,19,16,CLE,HOU,-2.0,37.5,Reliant Stadium,False,72.0,0.0,,indoor
10/30/2005,2005,8,False,NE,21,16,BUF,NE,-7.0,43.5,Gillette Stadium,False,50.0,15.0,54.0,
10/30/2005,2005,8,False,NO,6,21,MIA,NO,-2.0,41,Tiger Stadium (LSU),False,57.0,6.0,60.0,
10/30/2005,2005,8,False,NYG,36,0,Washington Redskins,NYG,-3.0,41,Giants Stadium,False,55.0,15.0,50.0,
10/30/2005,2005,8,False,SD,28,20,KC,LAC,-5.0,51,Qualcomm Stadium,False,62.0,7.0,77.0,
10/30/2005,2005,8,False,SF,15,10,TB,TB,-11.5,37,Candlestick Park,False,56.0,9.0,75.0,
10/30/2005,2005,8,False,STL,24,21,JAX,JAX,-3.0,43,Edward Jones Dome,False,72.0,0.0,,indoor
10/30/2005,2005,8,False,TEN,25,34,OAK,LVR,-2.0,46,Nissan Stadium,False,50.0,5.0,49.0,
10/31/2005,2005,8,False,PIT,20,19,BAL,PIT,-8.5,33,Heinz Field,False,47.0,6.0,59.0,
11/6/2005,2005,9,False,ARI,19,33,SEA,SEA,-4.5,44,University of Phoenix Stadium,False,68.0,6.0,27.0,
11/6/2005,2005,9,False,BAL,9,21,CIN,CIN,-3.5,36,M&T Bank Stadium,False,59.0,8.0,73.0,
11/6/2005,2005,9,False,CLE,20,14,TEN,CLE,-3.0,39,FirstEnergy Stadium,False,61.0,21.0,71.0,
11/6/2005,2005,9,False,GB,10,20,PIT,PIT,-6.5,42,Lambeau Field,False,43.0,19.0,89.0,
11/6/2005,2005,9,False,JAX,21,14,HOU,JAX,-11.0,37.5,EverBank Field,False,72.0,5.0,68.0,
11/6/2005,2005,9,False,KC,27,23,OAK,KC,-4.5,51.5,Arrowhead Stadium,False,50.0,10.0,64.0,
11/6/2005,2005,9,False,MIA,10,17,ATL,ATL,-2.0,39.5,Sun Life Stadium,False,78.0,6.0,75.0,
11/6/2005,2005,9,False,MIN,27,14,DET,DET,-1.5,37.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor
11/6/2005,2005,9,False,NO,17,20,CHI,CHI,-2.5,34.5,Tiger Stadium (LSU),False,74.0,5.0,74.0,
11/6/2005,2005,9,False,NYJ,26,31,SD,LAC,-5.5,41.5,Giants Stadium,False,59.0,9.0,86.0,
11/6/2005,2005,9,False,SF,6,24,NYG,NYG,-9.5,42,Candlestick Park,False,57.0,7.0,80.0,
11/6/2005,2005,9,False,TB,14,34,CAR,PICK,0.0,36.5,Raymond James Stadium,False,74.0,7.0,69.0,
11/6/2005,2005,9,False,Washington Redskins,17,10,PHI,PICK,0.0,41,FedEx Field,False,62.0,10.0,73.0,
11/7/2005,2005,9,False,NE,21,40,IND,IND,-3.0,46.5,Gillette Stadium,False,56.0,17.0,60.0,
11/13/2005,2005,10,False,ATL,25,33,GB,ATL,-9.5,42,Georgia Dome,False,72.0,0.0,,indoor
11/13/2005,2005,10,False,BUF,14,3,KC,BUF,-2.5,42.5,Ralph Wilson Stadium,False,56.0,17.0,45.0,
11/13/2005,2005,10,False,CAR,30,3,NYJ,CAR,-9.5,40.5,Bank of America Stadium,False,54.0,4.0,60.0,
11/13/2005,2005,10,False,CHI,17,9,SF,CHI,-12.0,33,Soldier Field,False,53.0,25.0,59.0,
11/13/2005,2005,10,False,DET,29,21,ARI,DET,-4.0,40,Ford Field,False,72.0,0.0,,indoor
11/13/2005,2005,10,False,IND,31,17,HOU,IND,-17.0,45,RCA Dome,False,72.0,0.0,,indoor
11/13/2005,2005,10,False,JAX,30,3,BAL,JAX,-8.0,34,EverBank Field,False,70.0,6.0,66.0,
11/13/2005,2005,10,False,MIA,16,23,NE,NE,-2.5,40,Sun Life Stadium,False,77.0,15.0,63.0,
11/13/2005,2005,10,False,NYG,21,24,MIN,NYG,-10.0,45,Giants Stadium,False,55.0,12.0,61.0,
11/13/2005,2005,10,False,OAK,17,31,DEN,DEN,-2.5,47,Oakland Coliseum,False,53.0,6.0,80.0,
11/13/2005,2005,10,False,PIT,34,21,CLE,PIT,-7.5,34.5,Heinz Field,False,52.0,11.0,51.0,
11/13/2005,2005,10,False,SEA,31,16,STL,SEA,-7.0,48.5,CenturyLink Field,False,45.0,9.0,93.0,
11/13/2005,2005,10,False,TB,36,35,Washington Redskins,WAS,-1.0,34,Raymond James Stadium,False,72.0,7.0,65.0,
11/14/2005,2005,10,False,PHI,20,21,DAL,PHI,-3.0,40,Lincoln Financial Field,False,60.0,10.0,52.0,
11/20/2005,2005,11,False,ATL,27,30,TB,ATL,-6.0,38,Georgia Dome,False,72.0,0.0,,indoor
11/20/2005,2005,11,False,BAL,16,13,PIT,PIT,-4.0,34.5,M&T Bank Stadium,False,42.0,4.0,54.0,
11/20/2005,2005,11,False,CHI,13,3,CAR,CAR,-3.0,34.5,Soldier Field,False,40.0,7.0,74.0,
11/20/2005,2005,11,False,CIN,37,45,IND,IND,-4.5,48.5,Paul Brown Stadium,False,44.0,8.0,48.0,
11/20/2005,2005,11,False,CLE,22,0,MIA,CLE,-2.5,34.5,FirstEnergy Stadium,False,45.0,12.0,44.0,
11/20/2005,2005,11,False,DAL,20,7,DET,DAL,-8.0,39,Texas Stadium,False,53.0,11.0,51.0,
11/20/2005,2005,11,False,DEN,27,0,NYJ,DEN,-13.0,41,Sports Authority Field at Mile High,False,39.0,10.0,35.0,
11/20/2005,2005,11,False,HOU,17,45,KC,KC,-6.5,44.5,Reliant Stadium,False,72.0,0.0,,indoor
11/20/2005,2005,11,False,NE,24,17,NO,NE,-10.0,45,Gillette Stadium,False,43.0,12.0,51.0,
11/20/2005,2005,11,False,NYG,27,17,PHI,NYG,-3.5,43,Giants Stadium,False,48.0,11.0,43.0,
11/20/2005,2005,11,False,SD,48,10,BUF,LAC,-9.0,42,Qualcomm Stadium,False,67.0,6.0,24.0,
11/20/2005,2005,11,False,SF,25,27,SEA,SEA,-12.0,42.5,Candlestick Park,False,57.0,2.0,62.0,
11/20/2005,2005,11,False,STL,28,38,ARI,LAR,-9.0,48,Edward Jones Dome,False,72.0,0.0,,indoor
11/20/2005,2005,11,False,TEN,28,31,JAX,JAX,-4.0,38,Nissan Stadium,False,46.0,4.0,46.0,
11/20/2005,2005,11,False,Washington Redskins,13,16,OAK,WAS,-6.0,42,FedEx Field,False,45.0,6.0,52.0,
11/21/2005,2005,11,False,GB,17,20,MIN,GB,-3.5,45,Lambeau Field,False,38.0,15.0,80.0,
11/24/2005,2005,12,False,DAL,21,24,DEN,DAL,-1.5,41,Texas Stadium,False,57.0,5.0,43.0,
11/24/2005,2005,12,False,DET,7,27,ATL,ATL,-3.0,40.5,Ford Field,False,72.0,0.0,,indoor
11/27/2005,2005,12,False,ARI,17,24,JAX,JAX,-3.5,41.5,University of Phoenix Stadium,False,58.0,19.0,18.0,
11/27/2005,2005,12,False,BUF,9,13,CAR,CAR,-4.0,36.5,Ralph Wilson Stadium,False,33.0,7.0,72.0,
11/27/2005,2005,12,False,CIN,42,29,BAL,CIN,-9.0,36.5,Paul Brown Stadium,False,51.0,10.0,52.0,
11/27/2005,2005,12,False,HOU,27,33,STL,LAR,-3.5,44.5,Reliant Stadium,False,72.0,0.0,,indoor
11/27/2005,2005,12,False,KC,26,16,NE,KC,-3.0,51,Arrowhead Stadium,False,59.0,17.0,78.0,
11/27/2005,2005,12,False,MIN,24,12,CLE,MIN,-3.5,40,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor
11/27/2005,2005,12,False,NYJ,19,21,NO,NO,-1.0,37,Giants Stadium,False,45.0,6.0,50.0,
11/27/2005,2005,12,False,OAK,21,33,MIA,LVR,-7.0,42.5,Oakland Coliseum,False,46.0,5.0,65.0,
11/27/2005,2005,12,False,PHI,19,14,GB,PHI,-3.5,41.5,Lincoln Financial Field,False,41.0,5.0,60.0,
11/27/2005,2005,12,False,SEA,24,21,NYG,SEA,-5.5,47.5,CenturyLink Field,False,39.0,7.0,81.0,
11/27/2005,2005,12,False,TB,10,13,CHI,TB,-3.0,33,Raymond James Stadium,False,70.0,9.0,69.0,
11/27/2005,2005,12,False,TEN,33,22,SF,TEN,-7.0,42.5,Nissan Stadium,False,57.0,16.0,58.0,
11/27/2005,2005,12,False,Washington Redskins,17,23,SD,LAC,-3.0,44,FedEx Field,False,43.0,5.0,54.0,
11/28/2005,2005,12,False,IND,26,7,PIT,IND,-8.0,47,RCA Dome,False,72.0,0.0,,indoor
12/4/2005,2005,13,False,BAL,16,15,HOU,BAL,-7.0,37,M&T Bank Stadium,False,37.0,10.0,73.0,
12/4/2005,2005,13,False,CAR,24,6,ATL,CAR,-3.0,43.5,Bank of America Stadium,False,49.0,6.0,82.0,
12/4/2005,2005,13,False,CHI,19,7,GB,CHI,-7.0,32,Soldier Field,False,26.0,11.0,81.0,
12/4/2005,2005,13,False,CLE,14,20,JAX,JAX,-3.0,36.5,FirstEnergy Stadium,False,27.0,10.0,78.0,
12/4/2005,2005,13,False,DET,16,21,MIN,MIN,-3.0,38,Ford Field,False,72.0,0.0,,indoor
12/4/2005,2005,13,False,IND,35,3,TEN,IND,-14.0,47.5,RCA Dome,False,72.0,0.0,,indoor
12/4/2005,2005,13,False,KC,31,27,DEN,PICK,0.0,47,Arrowhead Stadium,False,22.0,11.0,70.0,
12/4/2005,2005,13,False,MIA,24,23,BUF,MIA,-3.0,35.5,Sun Life Stadium,False,69.0,7.0,67.0,
12/4/2005,2005,13,False,NE,16,3,NYJ,NE,-7.5,42.5,Gillette Stadium,False,29.0,11.0,66.0,
12/4/2005,2005,13,False,NO,3,10,TB,TB,-3.5,39,Tiger Stadium (LSU),False,72.0,14.0,77.0,
12/4/2005,2005,13,False,NYG,17,10,DAL,NYG,-3.0,41,Giants Stadium,False,33.0,11.0,67.0,
12/4/2005,2005,13,False,PIT,31,38,CIN,PIT,-4.0,43,Heinz Field,False,27.0,8.0,81.0,
12/4/2005,2005,13,False,SD,34,10,OAK,LAC,-10.0,50.5,Qualcomm Stadium,False,57.0,6.0,52.0,
12/4/2005,2005,13,False,SF,10,17,ARI,ARI,-3.0,43.5,Candlestick Park,False,49.0,8.0,59.0,
12/4/2005,2005,13,False,STL,9,24,Washington Redskins,WAS,-3.0,45,Edward Jones Dome,False,72.0,0.0,,indoor
12/5/2005,2005,13,False,PHI,0,42,SEA,SEA,-3.0,44,Lincoln Financial Field,False,34.0,7.0,58.0,
12/11/2005,2005,14,False,ARI,13,17,Washington Redskins,WAS,-3.0,41.5,University of Phoenix Stadium,False,56.0,4.0,22.0,
12/11/2005,2005,14,False,BUF,7,35,NE,NE,-3.5,38,Ralph Wilson Stadium,False,29.0,16.0,74.0,
12/11/2005,2005,14,False,CAR,10,20,TB,CAR,-5.5,37,Bank of America Stadium,False,40.0,8.0,58.0,
12/11/2005,2005,14,False,CIN,23,20,CLE,CIN,-12.5,41.5,Paul Brown Stadium,False,33.0,17.0,73.0,
12/11/2005,2005,14,False,DAL,31,28,KC,DAL,-3.0,44,Texas Stadium,False,49.0,10.0,36.0,
12/11/2005,2005,14,False,DEN,12,10,BAL,DEN,-14.0,40.5,Sports Authority Field at Mile High,False,28.0,10.0,56.0,
12/11/2005,2005,14,False,GB,16,13,DET,GB,-5.5,37,Lambeau Field,False,23.0,13.0,69.0,
12/11/2005,2005,14,False,JAX,18,26,IND,IND,-7.5,43,EverBank Field,False,57.0,10.0,55.0,
12/11/2005,2005,14,False,MIN,27,13,STL,MIN,-7.0,45.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor
12/11/2005,2005,14,False,NYJ,26,10,OAK,LVR,-3.0,37.5,Giants Stadium,False,36.0,11.0,64.0,
12/11/2005,2005,14,False,PHI,23,26,NYG,NYG,-3.0,40,Lincoln Financial Field,False,32.0,7.0,75.0,
12/11/2005,2005,14,False,PIT,21,9,CHI,PIT,-4.0,32,Heinz Field,False,30.0,10.0,74.0,
12/11/2005,2005,14,False,SD,21,23,MIA,LAC,-13.5,45,Qualcomm Stadium,False,61.0,4.0,36.0,
12/11/2005,2005,14,False,SEA,41,3,SF,SEA,-15.5,45,CenturyLink Field,False,35.0,4.0,92.0,
12/11/2005,2005,14,False,TEN,13,10,HOU,TEN,-6.5,44,Nissan Stadium,False,40.0,11.0,55.0,
12/12/2005,2005,14,False,ATL,36,17,NO,ATL,-10.0,44,Georgia Dome,False,72.0,0.0,,indoor
12/17/2005,2005,15,False,BUF,17,28,DEN,DEN,-8.0,35,Ralph Wilson Stadium,False,27.0,17.0,79.0,
12/17/2005,2005,15,False,NE,28,0,TB,NE,-4.5,36,Gillette Stadium,False,36.0,16.0,61.0,
12/17/2005,2005,15,False,NYG,27,17,KC,NYG,-3.0,45.5,Giants Stadium,False,39.0,13.0,50.0,
12/18/2005,2005,15,False,CHI,16,3,ATL,CHI,-3.0,30.5,Soldier Field,False,12.0,10.0,68.0,
12/18/2005,2005,15,False,DET,17,41,CIN,CIN,-7.5,44,Ford Field,False,72.0,0.0,,indoor
12/18/2005,2005,15,False,HOU,30,19,ARI,ARI,-1.0,43.5,Reliant Stadium,False,72.0,0.0,,indoor
12/18/2005,2005,15,False,IND,17,26,SD,IND,-7.5,51,RCA Dome,False,72.0,0.0,,indoor
12/18/2005,2005,15,False,JAX,10,9,SF,JAX,-14.5,39.5,EverBank Field,False,54.0,17.0,92.0,
12/18/2005,2005,15,False,MIA,24,20,NYJ,MIA,-7.5,35.5,Sun Life Stadium,False,76.0,7.0,83.0,
12/18/2005,2005,15,False,MIN,3,18,PIT,PIT,-3.0,41.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor
12/18/2005,2005,15,False,NO,10,27,CAR,CAR,-7.0,40.5,Tiger Stadium (LSU),False,46.0,6.0,61.0,
12/18/2005,2005,15,False,OAK,7,9,CLE,LVR,-3.0,40.5,Oakland Coliseum,False,52.0,19.0,92.0,
12/18/2005,2005,15,False,STL,16,17,PHI,LAR,-3.0,44,Edward Jones Dome,False,72.0,0.0,,indoor
12/18/2005,2005,15,False,TEN,24,28,SEA,SEA,-7.5,45,Nissan Stadium,False,40.0,6.0,52.0,
12/18/2005,2005,15,False,Washington Redskins,35,7,DAL,WAS,-3.0,36,FedEx Field,False,38.0,5.0,64.0,
12/19/2005,2005,15,False,BAL,48,3,GB,BAL,-3.5,33,M&T Bank Stadium,False,33.0,11.0,61.0,
12/24/2005,2005,16,False,ARI,27,21,PHI,ARI,-1.0,39.5,University of Phoenix Stadium,False,61.0,4.0,32.0,
12/24/2005,2005,16,False,CAR,20,24,DAL,CAR,-5.5,38.5,Bank of America Stadium,False,42.0,7.0,43.0,
12/24/2005,2005,16,False,CIN,27,37,BUF,CIN,-13.0,44,Paul Brown Stadium,False,44.0,12.0,60.0,
12/24/2005,2005,16,False,CLE,0,41,PIT,PIT,-7.0,33,FirstEnergy Stadium,False,41.0,10.0,63.0,
12/24/2005,2005,16,False,DEN,22,3,OAK,DEN,-12.5,42.5,Sports Authority Field at Mile High,False,38.0,14.0,39.0,
12/24/2005,2005,16,False,HOU,20,38,JAX,JAX,-6.0,38,Reliant Stadium,False,72.0,0.0,,indoor
12/24/2005,2005,16,False,KC,20,7,SD,KC,-1.0,49.5,Arrowhead Stadium,False,43.0,16.0,85.0,
12/24/2005,2005,16,False,MIA,24,10,TEN,MIA,-5.5,43,Sun Life Stadium,False,68.0,8.0,71.0,
12/24/2005,2005,16,False,NO,12,13,DET,NO,-3.0,37.5,Alamo Dome,True,72.0,0.0,,indoor
12/24/2005,2005,16,False,SEA,28,13,IND,SEA,-7.0,47,CenturyLink Field,False,55.0,8.0,88.0,
12/24/2005,2005,16,False,STL,20,24,SF,LAR,-9.0,42,Edward Jones Dome,False,72.0,0.0,,indoor
12/24/2005,2005,16,False,TB,27,24,ATL,TB,-3.0,37.5,Raymond James Stadium,False,55.0,6.0,69.0,
12/24/2005,2005,16,False,Washington Redskins,35,20,NYG,WAS,-3.0,38,FedEx Field,False,43.0,7.0,49.0,
12/25/2005,2005,16,False,BAL,30,23,MIN,BAL,-2.5,34,M&T Bank Stadium,False,34.0,5.0,83.0,
12/25/2005,2005,16,False,GB,17,24,CHI,CHI,-7.0,31,Lambeau Field,False,34.0,10.0,85.0,
12/26/2005,2005,16,False,NYJ,21,31,NE,NE,-4.0,37.5,Giants Stadium,False,49.0,13.0,87.0,
12/31/2005,2005,17,False,OAK,21,30,NYG,NYG,-7.5,44,Oakland Coliseum,False,58.0,26.0,90.0,
12/31/2005,2005,17,False,SD,7,23,DEN,LAC,-7.0,44,Qualcomm Stadium,False,57.0,5.0,81.0,
1/1/2006,2005,17,False,ATL,11,44,CAR,CAR,-3.5,42,Georgia Dome,False,72.0,0.0,,indoor
1/1/2006,2005,17,False,CLE,20,16,BAL,BAL,-3.0,37,FirstEnergy Stadium,False,36.0,10.0,78.0,
1/1/2006,2005,17,False,DAL,10,20,STL,DAL,-12.5,43,Texas Stadium,False,67.0,19.0,40.0,
1/1/2006,2005,17,False,GB,23,17,SEA,GB,-3.0,40.5,Lambeau Field,False,32.0,7.0,85.0,
